steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
2733730,Lost in the Void - Wallpapers Pack,['Nightcall'],['Nightcall'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Adventure', 'Indie', 'RPG', 'Free To Play']",14.0,0,"['windows', 'mac', 'linux']",True,2024-01-06 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,1.99
2734080,Squirrel Jump - Forest Pathway,['Boogygames Studios'],[],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Strategy']",,0,['windows'],True,2023-12-12 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.99
2733990,100 Asian Cats - Donation 2XL,['100 Hidden Animals'],['100 Cozy Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'Free To Play']",0.0,0,['windows'],True,2023-12-17 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,99.99
2733980,100 Asian Cats - Donation XL,['100 Hidden Animals'],['100 Cozy Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'Free To Play']",0.0,0,['windows'],True,2023-12-17 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,199.99
2733970,100 Asian Cats - Donation L,['100 Hidden Animals'],['100 Cozy Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'Free To Play']",0.0,0,['windows'],True,2023-12-17 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
2733960,100 Asian Cats - Donation M,['100 Hidden Animals'],['100 Cozy Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'Free To Play']",0.0,0,['windows'],True,2023-12-17 00:00:00,[],2,1,1,0,2 user reviews,50.0,0,False,4.99
2733950,100 Asian Cats - Donation S,['100 Hidden Animals'],['100 Cozy Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'Free To Play']",0.0,0,['windows'],True,2023-12-17 00:00:00,[],2,2,0,0,2 user reviews,100.0,0,False,0.99
2733940,100 Asian Cats - Artbook,['100 Hidden Animals'],['100 Cozy Games'],"['Single-player', 'Downloadable Content']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'Free To Play']",0.0,0,['windows'],True,2023-12-17 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
2733930,100 Asian Cats - Extra Content,['100 Hidden Animals'],['100 Cozy Games'],"['Single-player', 'Downloadable Content']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy', 'Free To Play']",0.0,0,['windows'],True,2023-12-17 00:00:00,[],28,23,5,7,Positive,82.1,0,False,0.99
2734630,虚构未来 DLC 扩展包 - 耶尔与地底世界,['Seventeen horns'],['Seventeen horns'],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Indie', 'RPG']",14.0,0,['windows'],True,2024-01-25 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
2734500,Moussacre DEMO,['Nick Donnoli'],['Nick Donnoli'],"['Single-player', 'Game demo', 'Full controller support']",[],0.0,0,['windows'],True,2024-01-01 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
2734860,Master of Pieces © Jigsaw Puzzles - Cat Family Christmas,['Graphium Studio'],['Graphium Studio'],"['Single-player', 'Downloadable Content', 'Steam Cloud']","['Casual', 'Free To Play']",,0,['windows'],True,2023-12-16 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,1.99
2735650,Anarchy: Elite Combo Pack,['Anarchy Games'],['Anarchy Games'],"['Single-player', 'Multi-player', 'PvP', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",14.0,0,['windows'],True,2023-12-20 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.99
2735590,JR EAST Train Simulator: Sobu Line Rapid Service (Tokyo to Narita Airport Terminal 1) E217 series,"['ONGAKUKAN Co.,Ltd.']",['East Japan Railway Company'],"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']",['Simulation'],,0,['windows'],True,2023-12-18 00:00:00,[],2,2,0,0,2 user reviews,100.0,0,False,26.99
2736010,Cats Hidden in Maple Hollow - Coloring Book,['Travellin Cats'],['Travellin Cats'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",,0,['windows'],True,2024-04-10 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,0.99
2735920,Hero Siege - Butcher Class,['Panic Art Studios Ltd'],['Panic Art Studios Ltd'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",,0,"['windows', 'mac', 'linux']",True,2024-01-12 00:00:00,[],6,4,2,0,6 user reviews,66.7,0,False,7.99
2736670,Tour de France 2024 - Cycling Kit Pack,['Cyanide Studio'],['Nacon'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Remote Play Together', 'Family Sharing']",['Sports'],0.0,0,['windows'],True,2024-06-06 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
2736620,Snowman Story OST,['Jinjor'],['Odencat'],[],[],0.0,0,"['windows', 'mac', 'linux']",True,2023-12-16 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
2736420,Combat Mission: Final Blitzkrieg - Downfall,['Battlefront'],['Slitherine Ltd.'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Downloadable Content', 'Family Sharing']",['Strategy'],0.0,0,['windows'],True,2024-01-25 00:00:00,[],3,3,0,0,3 user reviews,100.0,0,False,34.99
2736400,The Battle of Polytopia - Skin Pack #4,['Midjiwan AB'],[],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Downloadable Content', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Turn Notifications', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",,0,"['windows', 'mac', 'linux']",True,2023-12-19 00:00:00,[],2,2,0,0,2 user reviews,100.0,0,False,2.99
2736330,PowerWash Simulator – Muckingham Files – Part 4,['FuturLab'],['Square Enix'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Free To Play']",,0,['windows'],True,2024-08-01 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
2736320,PowerWash Simulator – Cruise Ship Sun Deck – Summer 2024,['FuturLab'],['Square Enix'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Free To Play']",,0,['windows'],True,2024-08-01 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
2736310,PowerWash Simulator – Alice’s Adventures Special Pack,['FuturLab'],['Square Enix'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",,0,['windows'],True,2024-07-02 00:00:00,[],111,102,9,8,Very Positive,91.9,0,False,7.99
2737150,Fantasy Grounds - Pathfinder Society Scenario #5-05: The Island of the Vibrant Dead,"['SmiteWorks USA, LLC']",[],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac', 'linux']",True,2024-03-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,8.99
2737120,Fantasy Grounds - Pathfinder Society Scenario #5-04: Equal Exchanges - Necessary Introductions,"['SmiteWorks USA, LLC']",[],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac', 'linux']",True,2024-03-05 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,8.99
2736800,Killer Klowns from Outer Space: Digital Deluxe Upgrade,"['IllFonic', 'Teravision Games']",['IllFonic Publishing'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Full controller support', 'Family Sharing']","['Action', 'Adventure']",18.0,0,['windows'],True,2024-05-28 00:00:00,[],24,23,1,7,Positive,95.8,0,False,19.99
2737720,DOUDINGMAN - Expansion Packs,['iiloo'],['Stray Cat'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie']",14.0,0,['windows'],True,2024-01-25 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
2737630,Sail Forth: Maelstrom,['Festive Vector'],['The Quantum Astrophysicists Guild'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation']",,0,"['windows', 'mac', 'linux']",True,2024-01-10 00:00:00,[],6,5,1,0,6 user reviews,83.3,0,False,4.99
2737540,Evasion Rate x2 - Eldgear,"['MCF Co.,Ltd.', 'Akira Kojima (studio APU)']",['KEMCO'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Family Sharing']","['RPG', 'Simulation', 'Strategy']",0.0,0,['windows'],True,2024-03-07 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
2737530,Mobility x2 - Eldgear,"['MCF Co.,Ltd.', 'Akira Kojima (studio APU)']",['KEMCO'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Family Sharing']","['RPG', 'Simulation', 'Strategy']",0.0,0,['windows'],True,2024-03-07 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
2737520,Tension Max - Eldgear,"['MCF Co.,Ltd.', 'Akira Kojima (studio APU)']",['KEMCO'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Family Sharing']","['RPG', 'Simulation', 'Strategy']",0.0,0,['windows'],True,2024-03-07 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,3.99
2737510,Damage x2 - Eldgear,"['MCF Co.,Ltd.', 'Akira Kojima (studio APU)']",['KEMCO'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Family Sharing']","['RPG', 'Simulation', 'Strategy']",0.0,0,['windows'],True,2024-03-07 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
2738020,News Reacts - Special Operation 1,['Net Get Games'],[],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Downloadable Content', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Racing']",10.0,0,['windows'],True,2023-12-16 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
2738730,ERROR R143 - ERROR R34,['Jenny Vi Pham'],['Jenny Vi Pham'],"['Single-player', 'Downloadable Content', 'Steam Achievements']","['Casual', 'Indie', 'Simulation', 'Free To Play']",18.0,0,"['windows', 'mac', 'linux']",True,2024-10-02 00:00:00,[],5,3,2,0,5 user reviews,60.0,0,False,4.99
2738720,Fantasy Grounds - FG Steampunk Vehicles Map Pack,"['SmiteWorks USA, LLC']",[],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac', 'linux']",True,2024-06-20 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
2738550,Sperme d’Éros: Garden of Earthly Delights,['Aldo Bocage'],[],"['Single-player', 'Downloadable Content']",['Adventure'],18.0,0,['windows'],False,,[],0,0,0,0,No user reviews,0.0,0,False,0.0
2738350,The Sims™ 4 Urban Homage Kit,['Maxis'],['Electronic Arts'],"['Single-player', 'Downloadable Content', 'Steam Trading Cards', 'Remote Play on Tablet']","['Adventure', 'Casual', 'Simulation']",,0,['windows'],True,2024-04-18 00:00:00,[],5,5,0,0,5 user reviews,100.0,0,False,4.99
2738340,The Sims™ 4 Party Essentials Kit,['Maxis'],['Electronic Arts'],"['Single-player', 'Downloadable Content', 'Steam Trading Cards', 'Remote Play on Tablet']","['Adventure', 'Casual', 'Simulation']",,0,['windows'],True,2024-04-18 00:00:00,[],6,5,1,0,6 user reviews,83.3,0,False,4.99
2738880,Forza Horizon 5 Chinese Lucky Stars Car Pack,['Playground Games'],['Xbox Game Studios'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'HDR available', 'Family Sharing']","['Action', 'Adventure', 'Racing', 'Simulation', 'Sports']",,0,['windows'],True,2024-01-30 00:00:00,[],93,33,60,4,Mostly Negative,35.5,0,False,4.99
2739750,Apex Heroines - Pirate King 航海王,['XIAOXIAO STUDIO'],"[' Wise Games', 'XIAOXIAO STUDIO']","['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",10.0,0,['windows'],True,2024-01-18 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
2739550,Craft The World - Invasion,['Dekovir Entertainment'],[],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Indie', 'RPG', 'Simulation', 'Strategy']",,0,"['windows', 'mac']",True,2023-12-21 00:00:00,[],9,4,5,0,9 user reviews,44.4,0,False,3.99
2739450,RPG Maker MV - NWK - FANTASY ITEM PACK-,"['都筑俄', 'Gotcha Gotcha Games']",['Gotcha Gotcha Games'],"['Downloadable Content', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support']","['RPG', 'Design & Illustration', 'Education', 'Web Publishing', 'Game Development']",0.0,0,"['windows', 'mac', 'linux']",True,2024-01-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,11.99
2739440,RPG Maker MV - NEONPIXEL - MEGA ATLANTIS SET,"['Neonpixel', 'Gotcha Gotcha Games']",['Gotcha Gotcha Games'],"['Downloadable Content', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support']","['RPG', 'Design & Illustration', 'Education', 'Web Publishing', 'Game Development']",0.0,0,"['windows', 'mac', 'linux']",True,2024-01-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,12.99
2739430,RPG Maker MV - RPG Field Music Pack Green,"['F.Takumi', 'Gotcha Gotcha Games']",['Gotcha Gotcha Games'],"['Downloadable Content', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support']","['RPG', 'Design & Illustration', 'Education', 'Web Publishing', 'Game Development']",0.0,0,"['windows', 'mac', 'linux']",True,2024-01-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,8.99
2739410,RPG Maker MZ - EX Graphic Baseset Outdoor,"['Zepharex', 'Gotcha Gotcha Games']",['Gotcha Gotcha Games'],"['Downloadable Content', 'Steam Workshop', 'Partial Controller Support']","['RPG', 'Design & Illustration', 'Education', 'Web Publishing', 'Game Development']",0.0,0,"['windows', 'mac']",True,2024-01-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,18.99
2739400,RPG Maker MZ - NWK - FANTASY ITEM PACK-,"['都筑俄', 'Gotcha Gotcha Games']",['Gotcha Gotcha Games'],"['Downloadable Content', 'Steam Workshop', 'Partial Controller Support']","['RPG', 'Design & Illustration', 'Education', 'Web Publishing', 'Game Development']",0.0,0,"['windows', 'mac']",True,2024-01-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,11.99
2739390,RPG Maker MZ - NEONPIXEL - MEGA ATLANTIS SET,"['Neonpixel', 'Gotcha Gotcha Games']",['Gotcha Gotcha Games'],"['Downloadable Content', 'Steam Workshop', 'Partial Controller Support']","['RPG', 'Design & Illustration', 'Education', 'Web Publishing', 'Game Development']",0.0,0,"['windows', 'mac']",True,2024-01-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,12.99
2739380,RPG Maker MZ - RPG Field Music Pack Green,"['F.Takumi', 'Gotcha Gotcha Games']",['Gotcha Gotcha Games'],"['Downloadable Content', 'Steam Workshop', 'Partial Controller Support']","['RPG', 'Design & Illustration', 'Education', 'Web Publishing', 'Game Development']",0.0,0,"['windows', 'mac']",True,2024-01-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,8.99
